2023-10-23 16:20:26-debug: %cImport%c: D:\AppData\cocos\editors\Creator\Creator\3.7.4\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
2023-10-23 17:11:18-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.png@b47c0@e9a6dbackground: #aaff85; color: #000;color: #000;
2023-10-23 17:11:18-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.png@b47c0@40c10background: #aaff85; color: #000;color: #000;
2023-10-23 17:11:18-debug: asset-db:reimport-assetb4e0f30f-e700-4096-963e-05f932f08f6c (274ms)
2023-10-23 17:11:21-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scene...
2023-10-23 17:11:21-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scenebackground: #aaff85; color: #000;color: #000;
2023-10-23 17:11:21-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 17:11:30-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.pngbackground: #aaff85; color: #000;color: #000;
2023-10-23 17:11:30-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-10-23 17:11:30-debug: asset-db:reimport-assetb4e0f30f-e700-4096-963e-05f932f08f6c (30ms)
2023-10-23 17:11:37-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.pngbackground: #aaff85; color: #000;color: #000;
2023-10-23 17:11:37-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-10-23 17:11:37-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.png@f9941background: #aaff85; color: #000;color: #000;
2023-10-23 17:11:37-debug: asset-db:reimport-assetb4e0f30f-e700-4096-963e-05f932f08f6c (41ms)
2023-10-23 17:11:46-debug: refresh db internal success
2023-10-23 17:11:46-debug: asset-db:worker-effect-data-processing (131ms)
2023-10-23 17:11:46-debug: refresh db assets success
2023-10-23 17:11:46-debug: asset-db:refresh-all-database (162ms)
2023-10-23 17:11:48-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.pngbackground: #aaff85; color: #000;color: #000;
2023-10-23 17:11:48-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-10-23 17:11:48-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.png@f9941background: #aaff85; color: #000;color: #000;
2023-10-23 17:11:48-debug: asset-db:reimport-assetb4e0f30f-e700-4096-963e-05f932f08f6c (38ms)
2023-10-23 17:12:09-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.pngbackground: #aaff85; color: #000;color: #000;
2023-10-23 17:12:09-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-10-23 17:12:09-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.png@f9941background: #aaff85; color: #000;color: #000;
2023-10-23 17:12:09-debug: asset-db:reimport-assetb4e0f30f-e700-4096-963e-05f932f08f6c (43ms)
2023-10-23 17:12:38-debug: refresh db internal success
2023-10-23 17:12:38-debug: asset-db:worker-effect-data-processing (133ms)
2023-10-23 17:12:38-debug: refresh db assets success
2023-10-23 17:12:38-debug: asset-db:refresh-all-database (161ms)
2023-10-23 17:12:57-debug: refresh db internal success
2023-10-23 17:12:57-debug: asset-db:worker-effect-data-processing (126ms)
2023-10-23 17:12:57-debug: refresh db assets success
2023-10-23 17:12:57-debug: asset-db:refresh-all-database (151ms)
2023-10-23 17:15:39-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scene...
2023-10-23 17:15:39-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scenebackground: #aaff85; color: #000;color: #000;
2023-10-23 17:15:39-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 17:16:30-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scene...
2023-10-23 17:16:30-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scenebackground: #aaff85; color: #000;color: #000;
2023-10-23 17:16:30-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 17:16:35-debug: refresh db internal success
2023-10-23 17:16:35-debug: asset-db:worker-effect-data-processing (99ms)
2023-10-23 17:16:35-debug: refresh db assets success
2023-10-23 17:16:35-debug: asset-db:refresh-all-database (125ms)
2023-10-23 17:16:41-debug: refresh db internal success
2023-10-23 17:16:41-debug: asset-db:worker-effect-data-processing (94ms)
2023-10-23 17:16:41-debug: refresh db assets success
2023-10-23 17:16:41-debug: asset-db:refresh-all-database (121ms)
2023-10-23 17:16:46-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scene...
2023-10-23 17:16:46-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scenebackground: #aaff85; color: #000;color: #000;
2023-10-23 17:16:46-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 17:16:47-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scene...
2023-10-23 17:16:47-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scenebackground: #aaff85; color: #000;color: #000;
2023-10-23 17:16:47-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 17:16:47-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scene...
2023-10-23 17:16:47-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scenebackground: #aaff85; color: #000;color: #000;
2023-10-23 17:16:47-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 17:17:35-debug: refresh db internal success
2023-10-23 17:17:35-debug: asset-db:worker-effect-data-processing (131ms)
2023-10-23 17:17:35-debug: refresh db assets success
2023-10-23 17:17:35-debug: asset-db:refresh-all-database (161ms)
2023-10-23 17:17:38-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scene...
2023-10-23 17:17:38-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scenebackground: #aaff85; color: #000;color: #000;
2023-10-23 17:17:38-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 17:47:58-debug: refresh db internal success
2023-10-23 17:47:58-debug: asset-db:worker-effect-data-processing (100ms)
2023-10-23 17:47:58-debug: refresh db assets success
2023-10-23 17:47:58-debug: asset-db:refresh-all-database (129ms)
2023-10-23 17:48:33-debug: refresh db internal success
2023-10-23 17:48:33-debug: asset-db:worker-effect-data-processing (137ms)
2023-10-23 17:48:33-debug: refresh db assets success
2023-10-23 17:48:33-debug: asset-db:refresh-all-database (164ms)
2023-10-23 17:49:06-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scene...
2023-10-23 17:49:06-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scenebackground: #aaff85; color: #000;color: #000;
2023-10-23 17:49:06-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 17:52:34-debug: refresh db internal success
2023-10-23 17:52:34-debug: asset-db:worker-effect-data-processing (140ms)
2023-10-23 17:52:34-debug: refresh db assets success
2023-10-23 17:52:34-debug: asset-db:refresh-all-database (170ms)
2023-10-23 17:54:09-debug: refresh db internal success
2023-10-23 17:54:09-debug: asset-db:worker-effect-data-processing (126ms)
2023-10-23 17:54:09-debug: refresh db assets success
2023-10-23 17:54:09-debug: asset-db:refresh-all-database (153ms)
2023-10-23 17:54:55-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scene...
2023-10-23 17:54:55-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scenebackground: #aaff85; color: #000;color: #000;
2023-10-23 17:54:55-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 17:55:22-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scene...
2023-10-23 17:55:22-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scenebackground: #aaff85; color: #000;color: #000;
2023-10-23 17:55:22-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 17:55:27-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scene...
2023-10-23 17:55:27-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scenebackground: #aaff85; color: #000;color: #000;
2023-10-23 17:55:27-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 17:55:30-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scene...
2023-10-23 17:55:30-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scenebackground: #aaff85; color: #000;color: #000;
2023-10-23 17:55:30-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 17:55:46-debug: start remove asset E:\Cocos\Project\ROYALTEENPATTI\assets\textures\Hall\印度A面.psb...
2023-10-23 17:55:46-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\textures\Hall\印度A面.psb...
2023-10-23 17:55:47-debug: %cDestroy%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\Hall\印度A面.psbbackground: #ffb8b8; color: #000;color: #000;
2023-10-23 17:55:47-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\textures\Hall success
2023-10-23 17:55:47-debug: remove asset E:\Cocos\Project\ROYALTEENPATTI\assets\textures\Hall\印度A面.psb success
2023-10-23 17:55:47-debug: refresh db internal success
2023-10-23 17:55:47-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\Hallbackground: #aaff85; color: #000;color: #000;
2023-10-23 17:55:47-debug: asset-db:worker-effect-data-processing (143ms)
2023-10-23 17:55:47-debug: refresh db assets success
2023-10-23 17:55:47-debug: asset-db:refresh-all-database (180ms)
2023-10-23 17:56:02-debug: refresh db internal success
2023-10-23 17:56:03-debug: asset-db:worker-effect-data-processing (101ms)
2023-10-23 17:56:03-debug: refresh db assets success
2023-10-23 17:56:03-debug: asset-db:refresh-all-database (125ms)
2023-10-23 17:57:15-debug: refresh db internal success
2023-10-23 17:57:15-debug: asset-db:worker-effect-data-processing (132ms)
2023-10-23 17:57:15-debug: refresh db assets success
2023-10-23 17:57:15-debug: asset-db:refresh-all-database (160ms)
2023-10-23 17:58:15-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scene...
2023-10-23 17:58:15-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scenebackground: #aaff85; color: #000;color: #000;
2023-10-23 17:58:15-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 17:58:18-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scene...
2023-10-23 17:58:18-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scenebackground: #aaff85; color: #000;color: #000;
2023-10-23 17:58:18-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 17:58:31-debug: refresh db internal success
2023-10-23 17:58:31-debug: asset-db:worker-effect-data-processing (163ms)
2023-10-23 17:58:31-debug: refresh db assets success
2023-10-23 17:58:31-debug: asset-db:refresh-all-database (197ms)
2023-10-23 17:58:37-debug: refresh db internal success
2023-10-23 17:58:37-debug: asset-db:worker-effect-data-processing (101ms)
2023-10-23 17:58:37-debug: refresh db assets success
2023-10-23 17:58:37-debug: asset-db:refresh-all-database (134ms)
2023-10-23 17:58:45-debug: refresh db internal success
2023-10-23 17:58:45-debug: asset-db:worker-effect-data-processing (144ms)
2023-10-23 17:58:45-debug: refresh db assets success
2023-10-23 17:58:45-debug: asset-db:refresh-all-database (173ms)
2023-10-23 17:58:59-debug: refresh db internal success
2023-10-23 17:58:59-debug: asset-db:worker-effect-data-processing (118ms)
2023-10-23 17:58:59-debug: refresh db assets success
2023-10-23 17:58:59-debug: asset-db:refresh-all-database (151ms)
2023-10-23 17:59:00-debug: refresh db internal success
2023-10-23 17:59:00-debug: asset-db:worker-effect-data-processing (130ms)
2023-10-23 17:59:00-debug: refresh db assets success
2023-10-23 17:59:00-debug: asset-db:refresh-all-database (155ms)
2023-10-23 17:59:10-debug: refresh db internal success
2023-10-23 17:59:11-debug: asset-db:worker-effect-data-processing (136ms)
2023-10-23 17:59:11-debug: refresh db assets success
2023-10-23 17:59:11-debug: asset-db:refresh-all-database (170ms)
2023-10-23 17:59:18-debug: refresh db internal success
2023-10-23 17:59:18-debug: asset-db:worker-effect-data-processing (100ms)
2023-10-23 17:59:18-debug: refresh db assets success
2023-10-23 17:59:18-debug: asset-db:refresh-all-database (129ms)
2023-10-23 17:59:25-debug: refresh db internal success
2023-10-23 17:59:25-debug: asset-db:worker-effect-data-processing (148ms)
2023-10-23 17:59:25-debug: refresh db assets success
2023-10-23 17:59:25-debug: asset-db:refresh-all-database (181ms)
2023-10-23 17:59:28-debug: refresh db internal success
2023-10-23 17:59:28-debug: asset-db:worker-effect-data-processing (113ms)
2023-10-23 17:59:28-debug: refresh db assets success
2023-10-23 17:59:28-debug: asset-db:refresh-all-database (141ms)
2023-10-23 17:59:30-debug: refresh db internal success
2023-10-23 17:59:30-debug: asset-db:worker-effect-data-processing (95ms)
2023-10-23 17:59:30-debug: refresh db assets success
2023-10-23 17:59:30-debug: asset-db:refresh-all-database (116ms)
2023-10-23 17:59:33-debug: refresh db internal success
2023-10-23 17:59:33-debug: asset-db:worker-effect-data-processing (98ms)
2023-10-23 17:59:33-debug: refresh db assets success
2023-10-23 17:59:33-debug: asset-db:refresh-all-database (122ms)
2023-10-23 17:59:38-debug: refresh db internal success
2023-10-23 17:59:38-debug: asset-db:worker-effect-data-processing (97ms)
2023-10-23 17:59:38-debug: refresh db assets success
2023-10-23 17:59:38-debug: asset-db:refresh-all-database (123ms)
2023-10-23 17:59:47-debug: refresh db internal success
2023-10-23 17:59:47-debug: asset-db:worker-effect-data-processing (109ms)
2023-10-23 17:59:47-debug: refresh db assets success
2023-10-23 17:59:47-debug: asset-db:refresh-all-database (134ms)
2023-10-23 17:59:51-debug: refresh db internal success
2023-10-23 17:59:51-debug: asset-db:worker-effect-data-processing (120ms)
2023-10-23 17:59:51-debug: refresh db assets success
2023-10-23 17:59:51-debug: asset-db:refresh-all-database (146ms)
2023-10-23 18:00:03-debug: refresh db internal success
2023-10-23 18:00:03-debug: asset-db:worker-effect-data-processing (110ms)
2023-10-23 18:00:03-debug: refresh db assets success
2023-10-23 18:00:03-debug: asset-db:refresh-all-database (133ms)
2023-10-23 18:12:10-debug: refresh db internal success
2023-10-23 18:12:10-debug: asset-db:worker-effect-data-processing (141ms)
2023-10-23 18:12:10-debug: refresh db assets success
2023-10-23 18:12:10-debug: asset-db:refresh-all-database (173ms)
2023-10-23 18:12:31-debug: refresh db internal success
2023-10-23 18:12:31-debug: asset-db:worker-effect-data-processing (132ms)
2023-10-23 18:12:31-debug: refresh db assets success
2023-10-23 18:12:31-debug: asset-db:refresh-all-database (159ms)
2023-10-23 18:13:46-debug: refresh db internal success
2023-10-23 18:13:46-debug: asset-db:worker-effect-data-processing (135ms)
2023-10-23 18:13:46-debug: refresh db assets success
2023-10-23 18:13:46-debug: asset-db:refresh-all-database (164ms)
2023-10-23 18:14:06-debug: refresh db internal success
2023-10-23 18:14:06-debug: asset-db:worker-effect-data-processing (132ms)
2023-10-23 18:14:06-debug: refresh db assets success
2023-10-23 18:14:06-debug: asset-db:refresh-all-database (164ms)
2023-10-23 18:17:04-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scene...
2023-10-23 18:17:04-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scenebackground: #aaff85; color: #000;color: #000;
2023-10-23 18:17:04-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 18:17:19-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scene...
2023-10-23 18:17:19-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scenebackground: #aaff85; color: #000;color: #000;
2023-10-23 18:17:19-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 18:17:19-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scene...
2023-10-23 18:17:19-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scenebackground: #aaff85; color: #000;color: #000;
2023-10-23 18:17:19-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 18:19:25-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\resources\folder...
2023-10-23 18:19:25-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\resources\folderbackground: #aaff85; color: #000;color: #000;
2023-10-23 18:19:25-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\resources success
2023-10-23 18:19:25-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\resourcesbackground: #aaff85; color: #000;color: #000;
2023-10-23 18:19:30-debug: start move asset from E:\Cocos\Project\ROYALTEENPATTI\assets\resources\folder -> E:\Cocos\Project\ROYALTEENPATTI\assets\resources\prefab...
